UserID,TwitterName,Followers,Followings,Verified,FakeNews
2524394555.0,ckgirl67,10263,9565,False,Hiring
2206694669.0,626Robyn,1688,1880,False,Hiring
307164295.0,Oris_Hickok,1190,2613,False,Hiring
568394922.0,KayakSandy,12157,12280,False,Hiring
3410396065.0,rohann8218,1052,1173,False,Hiring
39759659.0,tttbsn,67,221,False,Hiring
2859702526.0,BonnieGranny,47048,46551,False,Hiring
7.8768e+17,turnoffMSMtoday,1911,1914,False,Hiring
7.38909e+17,Michaelcraddo16,4532,4575,False,Hiring
210891045.0,FSSI1,4707,4984,False,Hiring
335732472.0,Shadetree417,3096,2348,False,Hiring
9.58547e+17,revived55,85,240,False,Hiring
1697334812.0,Migxp1,148,722,False,Hiring
2789083371.0,Steve25mSteve,651,1012,False,Hiring
9.55374e+17,DebraDuvendeck,2253,1562,False,Hiring
2901984022.0,menares1945,5054,4934,False,Hiring
9.13564e+17,Di092017,113,52,False,Hiring
2770925885.0,4annegs,9750,10717,False,Hiring
9.42627e+17,JesusHelpsUs_45,1230,1639,False,Hiring
9.00687e+17,Creepy_Covfefe,5115,5524,False,Hiring
1160775618.0,d_roneal,7146,7445,False,Hiring
7.11556e+17,Elizabe45314738,5688,5426,False,Hiring
22766845.0,TheRea1Hazelnut,1295,1248,False,Hiring
243179624.0,jfktruther,10855,7386,False,Hiring
7.57586e+17,rpg15201,2229,2282,False,Hiring
7.07641e+17,SharonUSA2,10167,11097,False,Hiring
1733257164.0,TillsonAol,3283,2674,False,Hiring
2611786073.0,jo_jo64vette,2635,2061,False,Hiring
8.53684e+17,AndyWeiss11,7795,7668,False,Hiring
936185239.0,Donald2012R,3391,4998,False,Hiring
40737712.0,louie4me,3340,4983,False,Hiring
9.38267e+17,dizzydee4954,2274,2271,False,Hiring
7.07843e+17,RocketCityRules,3806,4945,False,Hiring
8.7155e+17,DonnaHa05992211,3609,3313,False,Hiring
8.55067e+17,Necratech,2679,4471,False,Hiring
9.52555e+17,svgirl691,2382,2344,False,Hiring
3816162317.0,JETBaby56,2493,4806,False,Hiring
46344306.0,xio4444,234,648,False,Hiring
409613776.0,RubyLawLA,96,160,False,Hiring
1218345134.0,MarkJMcGhee1,9,58,False,Hiring
7.97298e+17,WallDesu,4135,4343,False,Hiring
9.28784e+17,Socaloverrated,3846,4763,False,Hiring
1596234775.0,pwm4u,2907,4997,False,Hiring
28625375.0,SDNorthShore,31252,32451,False,Hiring
7.83198e+17,Someguy137,937,2981,False,Hiring
844403436.0,tengkds,364,420,False,Hiring
3937940121.0,Bobwhitethebird,2429,3356,False,Hiring
530798775.0,TheRoadTramp,721,634,False,Hiring
1439905116.0,barberotool,3483,4843,False,Hiring
2797127048.0,Imincognito2014,114,285,False,Hiring
4781576424.0,honeybunchesof8,12134,13109,False,Hiring
43528210.0,scobechay,3827,5002,False,Hiring
7.05442e+17,DanaRuxi123,5600,6164,False,Hiring
19372504.0,cfltorres,1736,1335,False,Hiring
169208324.0,irishdriven,4538,4191,False,Hiring
754749470.0,Rpmonroe66,12518,7821,False,Hiring
3253944152.0,akonastorm,61,202,False,Hiring
4706221872.0,TiaCarra,4442,3632,False,Hiring
340104891.0,beanee51,488,708,False,Hiring
482469142.0,El_logical,4097,2628,False,Hiring
8.05863e+17,America1stMae,20070,20464,False,Hiring
23345913.0,Rosemarie910,2809,2820,False,Hiring
9.51594e+17,patriot_fierce,2765,3273,False,Hiring
8.72541e+17,SusanBeccue,3464,4330,False,Hiring
7.81895e+17,DanaAcqua,564,568,False,Hiring
7.97284e+17,RoxyKickingbird,2034,1304,False,Hiring
1681715906.0,gwen_gweng911,3,11,False,Hiring
2989559421.0,markle_darla,1488,2782,False,Hiring
9.57095e+17,Tekka83678596,2808,4966,False,Hiring
1020857448.0,USFreedomArmy,97797,89042,False,Hiring
67345281.0,justicemercy1,1552,2518,False,Hiring
526592095.0,Mrsblue56,617,927,False,Hiring
722521964.0,nscrowba,725,1656,False,Hiring
74644440.0,schwingcat,3907,2939,False,Hiring
38226099.0,JTS_1957,5255,4312,False,Hiring
2952142612.0,9146b187e7204b7,1190,1993,False,Hiring
405573630.0,Necromancer54,3953,4353,False,Hiring
2642927008.0,Woodsprite99,225,187,False,Hiring
193759500.0,enoughalready16,27833,27752,False,Hiring
139719874.0,cyote6,15597,17133,False,Hiring
49431141.0,LibertyNow10,2635,2289,False,Hiring
4002449655.0,MDavidMorris2,8984,5403,False,Hiring
32623611.0,rkymtnmvrk,3600,3805,False,Hiring
1247405850.0,Airb0rne4325,88,141,False,Hiring
4735266698.0,JeremyWYoung1,323,855,False,Hiring
28330153.0,angloindian,2238,3046,False,Hiring
4453420752.0,Johnhoosier3,2665,4907,False,Hiring
8.17032e+17,EnrgEnergy,811,179,False,Hiring
27670128.0,sp_Hagan,2191,2785,False,Hiring
77144869.0,captbummer,324,1148,False,Hiring
533444481.0,MPrestrepo2334,980,501,False,Hiring
8.08053e+17,0741jacqu,648,427,False,Hiring
8.99246e+17,Barry35072063,1621,0,False,Hiring
7.3268e+17,DrToddGieske,1652,4832,False,Hiring
550684641.0,CaGramps63,2439,4361,False,Hiring
2687657089.0,123MarketTheNet,3962,3766,False,Hiring
8.9142e+17,Patricia64M,588,105,False,Hiring
183399458.0,winmatt53,3778,4539,False,Hiring
7.97528e+17,biojamey,215,389,False,Hiring
9.69301e+17,GatorOverlords,3084,3125,False,Hiring
9.68032e+17,TomosJon,585,97,False,Hiring
9.50544e+17,jared96540410,2036,2325,False,Hiring
9.62057e+17,Coalitionvoters,5600,5796,False,Hiring
9.43242e+17,AndreaLanders10,4233,4998,False,Hiring
8.0851e+17,AlbertaLKomare1,1542,1730,False,Hiring
235796631.0,prcarbonell06,510,415,False,Hiring
7.06987e+17,rigsby_michelle,2887,3163,False,Hiring
7.1519e+17,ForesterTKH,1484,2254,False,Hiring
46420559.0,1BlackCovfefe,1130,1088,False,Hiring
267857282.0,brownguy2010,1401,2061,False,Hiring
7.06677e+17,UrsulaRodgers11,6155,6771,False,Hiring
7.86439e+17,Arteesta1959,3863,4911,False,Hiring
9.26295e+17,George29771742,551,685,False,Hiring
290684660.0,Cwtkns,2886,2017,False,Hiring
8.2732e+17,Dolores66937470,289,204,False,Hiring
1855170788.0,eyesonolive,2257,3023,False,Hiring
2931336147.0,ConserRepublic,12202,12328,False,Hiring
4335820574.0,Kellyridenour2,6304,6624,False,Hiring
9.46722e+17,KarenPe95911585,2596,4860,False,Hiring
49439070.0,nonstopca,3250,5000,False,Hiring
9.63792e+17,MandiMelton6,519,812,False,Hiring
7.06106e+17,JamesJo42154835,2929,5001,False,Hiring
171368848.0,Pam_Bond_,601,744,False,Hiring
64500865.0,paulhogg1,57,223,False,Hiring
38016930.0,collectdollsale,1905,1436,False,Hiring
7.54753e+17,julielakeview15,4525,4401,False,Hiring
100596971.0,Bodydoc2002,6212,5901,False,Hiring
20841921.0,noLongerAdem1,1801,5003,False,Hiring
7.61072e+17,01morganSherry,91,119,False,Hiring
2747319607.0,GtoPmd,6871,6856,False,Hiring
548084618.0,avvy73,126,754,False,Hiring
7.63016e+17,weasel1_1,134,102,False,Hiring
1027005200.0,CorySchell,370,668,False,Hiring
28905454.0,noblefacts,2997,3620,False,Hiring
3064007549.0,swank_don,7417,7915,False,Hiring
421460415.0,PredictionMan,20041,19075,False,Hiring
1658421402.0,bigdogdaddylove,1259,4905,False,Hiring
1711019742.0,jcsizemore49,2071,3495,False,Hiring
16478130.0,KBinSC,10488,10950,False,Hiring
169725807.0,MiLick74,2005,1162,False,Hiring
17058588.0,AmyKMurray,165,248,False,Hiring
1429960374.0,TweetTweetHAR,9063,7963,False,Hiring
7.14524e+17,AuntFannysPants,8134,8675,False,Hiring
34339467.0,dundeeborn69,4575,3708,False,Hiring
1872555481.0,VietnamWarMyths,1961,2053,False,Hiring
8.24622e+17,AbbyNormal7519,1696,1538,False,Hiring
8.36075e+17,sea_witch01,4248,2859,False,Hiring
2877712525.0,e99c07ccfb97417,4227,4969,False,Hiring
9.21054e+17,IamcldPatricia,4051,4588,False,Hiring
7.92839e+17,jpbimmerm3,1796,1928,False,Hiring
2757598524.0,stand4flag,6905,6890,False,Hiring
539379784.0,Harlow64,2200,2226,False,Hiring
7.58877e+17,drlamb97,1269,1365,False,Hiring
19009719.0,Giterdonenow,3774,3683,False,Hiring
247130062.0,clmuseum,7578,8059,False,Hiring
9.60812e+17,Dreamingwolf3,194,317,False,Hiring
9.72564e+17,School_Today_,165,345,False,Hiring
29144329.0,up2u4fate2,1939,3421,False,Hiring
3579192321.0,YesItsPolitical,427,1543,False,Hiring
9.05416e+17,Sunshin68748888,422,463,False,Hiring
9.88521e+17,TricksrforMrsB,140,240,False,Hiring
8.93112e+17,keepit100dav,11,52,False,Hiring
531846662.0,TuxieTaylor13,13946,14170,False,Hiring
8.04779e+17,Timcurr41013255,5780,5338,False,Hiring
7.36452e+17,logicfarm101,3257,3974,False,Hiring
7.84911e+17,RightwingAlice,2493,2144,False,Hiring
91116664.0,OnlyJeanSeixasM,7847,7821,False,Hiring
26429927.0,krissunset,1271,1482,False,Hiring
9.875e+17,bridgers_kirk,881,2169,False,Hiring
4833630597.0,MarthaVineyard4,7794,5532,False,Hiring
3399869637.0,rains6944,2194,4902,False,Hiring
30164633.0,OleThang,184,372,False,Hiring
7.27563e+17,LucyForLiberty,4548,5001,False,Hiring
1290206220.0,presh_beagle,6327,6530,False,Hiring
9.02536e+17,KDSweaty,23,103,False,Hiring
7.79526e+17,INFPforTrump,7031,7284,False,Hiring
