UserID,TwitterName,Followers,Followings,Verified,FakeNews
8.46185e+17,elizaportss,3,69,False,March
9.28781e+17,maryfrancesbr54,677,195,False,March
9.25756e+17,Dhoney2019,9,24,False,March
380617538.0,EdWindels,434,288,False,March
2564391935.0,cassisntamazing,106,169,False,March
3035260651.0,EKnutty,351,572,False,March
1081741388.0,musedancer,78,145,False,March
8.16037e+17,Kar4change,1772,4991,False,March
8.13925e+17,brielle_kerby,51,203,False,March
131845620.0,PKanagaratnam,620,706,False,March
2531234347.0,smrithi24,208,99,False,March
308750887.0,textifyer59,7426,8157,False,March
9.3935e+17,RedXBoycott,8828,9342,False,March
7.6455e+17,1bjk_jack_black,42,397,False,March
2232347658.0,MarkusMc72,13,134,False,March
19294634.0,kshanlon,217,1307,False,March
7.79537e+17,KateP0102,49,163,False,March
9.7472e+17,kenzie_kayyyyy,8,101,False,March
8.63984e+17,Brianjoaloha,812,1026,False,March
963620317.0,tinyideas1,336,659,False,March
2267575735.0,khuzaima_mw,358,426,False,March
4860683413.0,kamri_nycole,220,432,False,March
9.63958e+17,MichaelCiriell1,15,33,False,March
4897763649.0,CaileyRuder,119,168,False,March
114927576.0,K2thebizA,100,380,False,March
171906628.0,NEILbttf,64,87,False,March
2377953964.0,ryandunlap_,403,577,False,March
391398114.0,Spencer_J_Root,415,444,False,March
22733096.0,erauh,867,1568,False,March
2292821659.0,DIKSOR2B,1679,2182,False,March
1019496504.0,quasiaffatto,1671,2297,False,March
7.23974e+17,Just_a_boat,200,178,False,March
103726421.0,LaFlamingStar,39055,42897,False,March
9.76946e+17,HollyCr73187185,8,22,False,March
2834240168.0,Walton_World,299,509,False,March
832936404.0,sabinecoephoto,1449,2287,False,March
4354862057.0,keirxlynn,28,269,False,March
8.90766e+17,joei_13,641,719,False,March
25583943.0,Zanlaughsatyou,3120,3169,False,March
3233743667.0,bkenyon997,58,101,False,March
197743072.0,angeltxmlinson,3249,995,False,March
7.41515e+17,ChaseM105,1620,3794,False,March
9.64199e+17,FuelSTEAM,40,238,False,March
2217058154.0,JayyLech,361,501,False,March
35865703.0,ClayreInTucson,818,597,False,March
123767543.0,lorrainecladish,87946,63788,True,March
14975008.0,mattheckman,1631,3344,False,March
112568222.0,trublue24,17,73,False,March
8.27669e+17,ScarletCross926,28,93,False,March
2288626545.0,kevinlamonica_,402,402,False,March
40607273.0,MistressWanda,106,157,False,March
819434114.0,CoopalexWilson,59,58,False,March
317817809.0,davidyaun,397,520,False,March
48581085.0,itsways,252,980,False,March
7.30545e+17,onlythemuddy,314,3612,False,March
7.38308e+17,itskatlyyn,198,185,False,March
1561612184.0,lindsayhoffy,506,302,False,March
7.10474e+17,KBeldorth,42,118,False,March
2172910326.0,_Shannon4,795,679,False,March
255224110.0,_cweezybreezy,609,368,False,March
113560280.0,missmayim,653357,109,True,March
2877354897.0,lypark,216,521,False,March
201494471.0,SchonewolfPHL,1726,2041,False,March
1957643300.0,GwenH98,410,563,False,March
49107617.0,buyer9999aolcom,160,1273,False,March
22852328.0,ItsSecoya,213,633,False,March
521343911.0,LauraMcAfee1,460,492,False,March
104142045.0,_MichaelCrawley,12854,12100,False,March
17455370.0,KtLineweaverR,332,1199,False,March
268776948.0,Michigander58,506,724,False,March
27648937.0,october_20th,384,781,False,March
19894711.0,k8thegr8est,1684,763,False,March
1239321968.0,mistercedeno,41,146,False,March
43190580.0,SRWhatley,481,334,False,March
8.35262e+17,gcc6662020,46,57,False,March
560956014.0,Gzfjrwed,230,1670,False,March
25729419.0,achgcs,1896,652,False,March
1915169935.0,madzchaffe,135,308,False,March
9.65598e+17,DigitalmindAsia,7,4,False,March
521612760.0,BevProvost,269,597,False,March
7.83872e+17,Derrrek_,381,576,False,March
20862590.0,queenymom,1418,1376,False,March
161514177.0,Roxxiekd,1369,1507,False,March
33914218.0,MoshinaJo,56,285,False,March
7.89126e+17,Mary_nillson,46,196,False,March
589390524.0,TamiHalcomb,63,160,False,March
8.58045e+17,TheRealCSW76,409,1150,False,March
8.35304e+17,PamelaBlack3160,121,212,False,March
1535805684.0,Gypsywoman60,302,336,False,March
7.0974e+17,v_totheberg,334,989,False,March
7.85107e+17,IronSharky,476,438,False,March
82214121.0,beth4hope,375,734,False,March
7.2897e+17,stejadap,0,24,False,March
8.90826e+17,guavate86,16581,17029,False,March
366918296.0,LMK_MN,71,134,False,March
3310808842.0,Dan_Wilinski,36,177,False,March
8.26081e+17,KarenLTaylor4,8,81,False,March
162279801.0,ShareenM,4154,4754,False,March
2354244932.0,dazeyshawn,273,108,False,March
30974235.0,whocastillo,98,505,False,March
908913499.0,veryBENeficial,478,411,False,March
66067146.0,Carolefron,1325,1239,False,March
68195151.0,shiragoldstein,56,148,False,March
3919901952.0,ecwpunk81,3704,4989,False,March
463061109.0,RaveonRichmond,172,1243,False,March
2931396735.0,FaethAlex,96,89,False,March
9.77303e+17,_claireroberson,63,99,False,March
33523348.0,iremafsin,19922,2301,False,March
111122284.0,BambiS_78,172,976,False,March
3309561983.0,davemattlouann,2852,3961,False,March
805645392.0,LindsayMRyan,60,289,False,March
885601772.0,noybsk2017,1732,635,False,March
327660746.0,diggrrl,610,1394,False,March
1212958530.0,Brianna_Green15,277,693,False,March
454241664.0,chrieon,310,1384,False,March
35239381.0,passatmax,34,128,False,March
8.24035e+17,zoeswensong,15,134,False,March
19653811.0,satchmo48,90,386,False,March
4843959012.0,anncampbell111,720,1802,False,March
2913341635.0,noneovurbeeswax,62,461,False,March
168826445.0,kkguthier,5,16,False,March
42215393.0,svizzerams,1477,1284,False,March
3805377088.0,RemyBoyWilliams,53,102,False,March
2575037059.0,jaursgirl,9132,167,False,March
2594787249.0,hadenoz,1824,759,False,March
80435884.0,Javchacin,193,412,False,March
52904984.0,kermitdafrog916,25,99,False,March
7.61362e+17,xx_margaret_x,759,968,False,March
1726312382.0,WBrodner,74,182,False,March
334424918.0,DaveRager,731,921,False,March
483330559.0,eqtr8er,21567,22114,False,March
2612290838.0,GladiusWriting,531,1117,False,March
495981268.0,donnywalker94,2002,4290,False,March
9.20711e+17,hadassah_bird,2,29,False,March
8.05931e+17,DrAlParsons,4083,4948,False,March
258089789.0,Dinotsukki,341,517,False,March
264495704.0,ChigoRMNorton93,374,2653,False,March
8.25398e+17,cava1d1j,9,46,False,March
8.27213e+17,AriFromEarth,2052,4991,False,March
8.63407e+17,MarionEckerle1,65,124,False,March
21540116.0,azajacks,3396,2572,False,March
1228573681.0,5Hislife4ever,2299,3598,False,March
737616924.0,HOUmanReporter,1072,1295,False,March
8.24386e+17,AntiTrumpTV,1103,1099,False,March
3010317927.0,___QueenJuJu,116,62,False,March
976935906.0,kkerekes12,116,250,False,March
2951199773.0,RoyalaireMom,30,557,False,March
1891468969.0,elussier17,296,505,False,March
66547998.0,Scottgrayson16,393,552,False,March
22455829.0,dannigurls22,143,942,False,March
1463532552.0,SamScrogg,2967,543,False,March
2440342795.0,LivCrosby2,796,895,False,March
7.97239e+17,Void6425,5,154,False,March
2908140926.0,zozo_amazing,100,370,False,March
4176153613.0,_governora,82,482,False,March
368453934.0,knguyenwrites,1181,2822,False,March
16457847.0,AFormento,2272,2751,False,March
328150730.0,DagmarAnnaert,185,156,False,March
7.50799e+17,halliganotoole,1129,3598,False,March
321613884.0,LocusAppalachia,172,224,False,March
317956854.0,juniorbanuelos,1051,460,False,March
792765890.0,Music_Girl_99,2043,533,False,March
32713778.0,otohp,1124,2495,False,March
8.2724e+17,bleague76,158,690,False,March
56584207.0,Gragrl,4007,4041,False,March
400705760.0,feedsxplores,31,560,False,March
